Device_ID,Device_Type,Purchase_Date,Age,Manufacturer,Model,Country,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Maintenance_Report
MD00162,CT Scanner,2013-07-20,12,UltraMed,Model-200,UK,2617.7140957773936,7.598996263736467,3,2,1,Routine check completed; sensor misalignment observed during diagnostics. log cleaned system check passed
MD03475,MRI Scanner,2018-07-25,7,ScanPro,Model-450,France,11346.2198614832,17.94002301651082,1,1,2,sensor misalignment caused operational delay; firmware update initiated. reviewed logs moderate delay
MD03939,X-Ray Machine,2013-07-31,12,ScanPro,Model-550,Canada,9416.430918493244,26.13342572594256,2,4,3,abnormal sound caused operational delay; firmware update initiated. sensor replaced system crash
MD03647,MRI Scanner,2016-06-21,9,MedEquip,Model-500,Canada,13692.286913295542,6.236315235063158,4,2,2,Routine check completed; circuit failure observed during diagnostics. reviewed logs average severity report
MD00904,X-Ray Machine,2023-09-05,2,ImagingTech,Model-100,UK,8858.583827926432,15.638348074778849,5,2,2,circuit failure caused operational delay; firmware update initiated. moderate delay device required inspection
MD01811,MRI Scanner,2023-09-26,2,ScanPro,Model-100,USA,-988.129833531451,13.117713754793831,3,1,2,voltage spike caused operational delay; software patch initiated. moderate delay average severity report
MD04764,MRI Scanner,2014-06-11,11,ScanPro,Model-450,Japan,6014.557508180356,13.970695364188872,4,6,2,data lag caused operational delay; software patch initiated. driver update component review
MD00667,Defibrillator,2020-04-13,5,CardioSync,Model-450,Japan,10786.80737056139,10.593606817136942,1,2,2,System performance degraded due to overheating; mitigation via software patch. reviewed logs driver update applied
MD05475,X-Ray Machine,2020-08-22,5,RescueTech,Model-450,France,17799.550638633384,3.607893882146456,2,2,3,Component recalibration after detecting abnormal sound; functionality restored. sensor replaced sensor replacement
MD05487,X-Ray Machine,2013-09-07,12,UltraMed,Model-650,Canada,17637.380704616247,27.98178017767536,1,4,3,System performance degraded due to voltage spike; mitigation via replacement. sensor replaced urgent inspection needed
MD01012,Infusion Pump,2023-01-07,2,UltraMed,Model-150,USA,1609.8849370839391,15.772014481305778,3,5,2,System performance degraded due to overheating; mitigation via inspection. reviewed logs moderate delay
MD02546,Defibrillator,2024-02-14,1,UltraMed,Model-450,USA,7547.040318597876,13.761199645388844,1,1,2,Component inspection after detecting battery wear; functionality restored. reviewed logs moderate delay
MD03324,Infusion Pump,2014-05-02,11,CardioSync,Model-600,UK,479.4822508705904,24.501527539572542,1,2,3,System performance degraded due to battery wear; mitigation via firmware update. sensor replaced urgent inspection needed
MD05057,PET Scanner,2016-08-26,9,CardioSync,Model-150,USA,5631.034944260646,6.263830636659397,5,0,1,Component inspection after detecting data lag; functionality restored. minor issue low priority fault
MD04823,CT Scanner,2021-09-29,4,ImagingTech,Model-250,Italy,13414.616900815165,3.7886329791854014,4,2,3,Component software patch after detecting sensor misalignment; functionality restored. reboot failed critical malfunction
MD00392,X-Ray Machine,2017-08-09,8,ScanPro,Model-250,Japan,17675.564845048044,15.894785899044557,3,3,2,overheating caused operational delay; system reset initiated. reviewed logs non-critical warning
MD01386,Infusion Pump,2018-03-25,7,RescueTech,Model-150,Italy,13272.64374064596,9.128985291364454,3,2,3,Component recalibration after detecting circuit failure; functionality restored. reboot failed hardware fault
MD00476,Defibrillator,2013-06-29,12,MedEquip,Model-300,USA,3887.969616562196,1.7293189154911772,5,0,1,Component inspection after detecting circuit failure; functionality restored. log cleaned routine reset
MD04453,CT Scanner,2013-11-04,12,RescueTech,Model-300,Japan,7139.265750006374,5.371753946351796,4,0,2,battery wear caused operational delay; replacement initiated. reviewed logs component review
MD03441,Defibrillator,2023-09-29,2,ScanPro,Model-550,Japan,29413.161006181097,16.230507668931413,3,2,3,software crash caused operational delay; system reset initiated. reboot failed urgent inspection needed
MD03729,Infusion Pump,2018-06-21,7,CardioSync,Model-200,Canada,14579.870297823356,9.367379681290515,1,1,2,System performance degraded due to data lag; mitigation via component upgrade. reviewed logs moderate delay
MD03242,X-Ray Machine,2022-10-27,3,ImagingTech,Model-550,Italy,14122.53960868521,12.137169525004254,2,1,2,Component software patch after detecting circuit failure; functionality restored. reviewed logs component review
MD00598,Infusion Pump,2020-06-11,5,ScanPro,Model-500,Canada,10806.806883605968,16.340082448291852,5,2,2,Routine check completed; software crash observed during diagnostics. moderate delay device required inspection
MD04924,MRI Scanner,2021-12-25,4,MedEquip,Model-350,Japan,11275.611568155096,17.616192761190778,3,4,2,System performance degraded due to circuit failure; mitigation via replacement. component issue component review
MD02895,Defibrillator,2019-04-04,6,RescueTech,Model-100,France,4613.708818893963,6.496277437408748,3,0,1,System performance degraded due to sensor misalignment; mitigation via inspection. quick fix low priority fault
MD00664,MRI Scanner,2015-05-19,10,CardioSync,Model-100,UK,4115.328898224283,16.981020407385138,4,1,2,Routine check completed; overheating observed during diagnostics. moderate delay device required inspection
MD02811,PET Scanner,2020-02-11,5,ImagingTech,Model-350,UK,8995.510776166788,1.6761729444733229,5,0,1,Routine check completed; abnormal sound observed during diagnostics. software reset temporary glitch
MD04510,CT Scanner,2016-06-19,9,RescueTech,Model-600,UK,22342.03101723602,5.037308038888384,1,2,3,Component recalibration after detecting abnormal sound; functionality restored. reboot failed system crash
MD04926,Infusion Pump,2013-04-19,12,UltraMed,Model-500,Italy,4652.4437571479,1.2801947406061618,1,6,1,software crash caused operational delay; firmware update initiated. quick fix routine reset
MD05283,Infusion Pump,2015-07-06,10,ScanPro,Model-400,Canada,11477.790129537125,28.126115732052416,2,2,3,System performance degraded due to abnormal sound; mitigation via software patch. critical failure system crash
MD00470,Infusion Pump,2016-01-09,9,MedEquip,Model-250,Canada,16466.82385358648,15.022196764905758,4,3,3,abnormal sound caused operational delay; system reset initiated. critical failure sensor replacement
MD04651,Infusion Pump,2013-05-26,12,CardioSync,Model-300,Italy,5746.950329007973,3.814378207817184,1,2,2,Routine check completed; abnormal sound observed during diagnostics. component issue driver update applied
MD03730,CT Scanner,2021-08-23,4,UltraMed,Model-150,Canada,5866.49269989545,10.141096466224516,5,5,2,Component recalibration after detecting abnormal sound; functionality restored. moderate delay non-critical warning
MD00221,Defibrillator,2015-06-19,10,ImagingTech,Model-600,USA,11575.62371775112,4.51309473018771,1,0,3,Component inspection after detecting sensor misalignment; functionality restored. data loss hardware fault
MD02683,PET Scanner,2013-10-11,12,RescueTech,Model-400,Canada,10395.814771657388,9.539004129068434,5,2,2,Component software patch after detecting software crash; functionality restored. driver update performance warning
MD04140,Defibrillator,2021-12-19,4,MedEquip,Model-250,USA,-4029.47804509436,18.898837632894075,2,3,2,System performance degraded due to battery wear; mitigation via software patch. component issue performance warning
MD01263,X-Ray Machine,2020-05-03,5,ImagingTech,Model-350,Italy,17805.19344058449,22.081501513625888,1,4,3,Routine check completed; voltage spike observed during diagnostics. sensor replaced hardware fault
MD03472,MRI Scanner,2016-06-06,9,RescueTech,Model-450,Italy,4529.8299023315285,10.27554267133331,4,2,1,System performance degraded due to software crash; mitigation via component upgrade. minor issue routine reset
MD01058,MRI Scanner,2024-01-03,1,UltraMed,Model-100,Canada,2074.738063609984,12.947964392706576,1,2,2,Component component upgrade after detecting data lag; functionality restored. reviewed logs average severity report
MD01159,PET Scanner,2015-06-22,10,ImagingTech,Model-550,France,16334.707882864735,4.129872151989735,5,2,3,circuit failure caused operational delay; firmware update initiated. reboot failed sensor replacement
MD04569,CT Scanner,2014-02-04,11,RescueTech,Model-150,UK,12162.64965122302,10.301239978160323,3,1,2,System performance degraded due to sensor misalignment; mitigation via recalibration. component issue performance warning
MD03722,MRI Scanner,2020-03-01,5,UltraMed,Model-200,Japan,2300.7574691451805,6.864568142899037,5,2,2,System performance degraded due to circuit failure; mitigation via firmware update. reviewed logs component review
MD00897,Infusion Pump,2014-06-09,11,CardioSync,Model-350,Canada,9622.842207703126,4.418182712994861,3,1,2,Component software patch after detecting sensor misalignment; functionality restored. moderate delay component review
MD01604,CT Scanner,2014-12-21,11,RescueTech,Model-250,Japan,27205.717593295773,8.530860023034474,4,3,3,abnormal sound caused operational delay; recalibration initiated. sensor replaced critical failure
MD04216,Defibrillator,2015-06-27,10,RescueTech,Model-150,Japan,18889.92957724488,21.78339439958917,3,2,3,voltage spike caused operational delay; recalibration initiated. sensor replaced high priority failure
MD04990,CT Scanner,2017-05-16,8,CardioSync,Model-150,UK,11026.857317489474,4.745362634830801,3,0,2,Routine check completed; battery wear observed during diagnostics. moderate delay device required inspection
MD05042,Defibrillator,2018-11-01,7,MedEquip,Model-400,Japan,15720.7164048389,15.788287973124852,1,4,3,software crash caused operational delay; component upgrade initiated. reboot failed emergency shutdown
MD00230,X-Ray Machine,2014-09-28,11,ImagingTech,Model-400,Japan,5644.586091258208,9.446100989468016,1,4,1,sensor misalignment caused operational delay; component upgrade initiated. software reset quick fix
MD03786,Infusion Pump,2019-09-08,6,RescueTech,Model-400,Japan,7277.974200407971,15.63652269627765,3,2,2,Routine check completed; circuit failure observed during diagnostics. moderate delay non-critical warning
MD01923,MRI Scanner,2020-07-14,5,MedEquip,Model-500,Japan,8853.413874549367,5.830682947041567,3,0,3,System performance degraded due to battery wear; mitigation via software patch. critical failure urgent inspection needed
MD04803,X-Ray Machine,2019-07-22,6,ScanPro,Model-600,UK,11719.25772837459,24.393621126270983,2,1,3,System performance degraded due to software crash; mitigation via recalibration. data loss critical malfunction
MD03015,X-Ray Machine,2014-03-18,11,MedEquip,Model-100,UK,6334.758576944548,6.631078360772714,1,1,1,Routine check completed; sensor misalignment observed during diagnostics. software reset quick fix
MD03630,PET Scanner,2014-04-07,11,UltraMed,Model-650,USA,11650.94951919943,2.487703902879131,4,1,2,System performance degraded due to battery wear; mitigation via inspection. reviewed logs average severity report
MD03481,CT Scanner,2023-01-27,2,MedEquip,Model-200,USA,4318.752192570821,3.2251715693105165,5,4,1,Routine check completed; abnormal sound observed during diagnostics. log cleaned stable condition
MD04753,Defibrillator,2013-09-02,12,RescueTech,Model-450,Canada,14158.52145029979,15.113065556390788,4,2,2,System performance degraded due to circuit failure; mitigation via component upgrade. moderate delay non-critical warning
MD01841,MRI Scanner,2022-01-08,3,CardioSync,Model-350,France,-2870.621368848694,18.532778025603896,4,4,3,System performance degraded due to abnormal sound; mitigation via software patch. critical failure sensor replacement
MD02320,Infusion Pump,2018-02-08,7,UltraMed,Model-400,USA,11634.804496405004,17.341462630727552,1,2,2,System performance degraded due to overheating; mitigation via inspection. component issue component review
MD01888,X-Ray Machine,2017-10-12,8,UltraMed,Model-350,Italy,4924.658305550738,8.70108522661261,5,1,2,System performance degraded due to battery wear; mitigation via system reset. component issue driver update applied
MD05377,PET Scanner,2022-03-19,3,CardioSync,Model-400,Canada,6738.035748496727,8.444065874697953,2,0,2,Routine check completed; overheating observed during diagnostics. component issue performance warning
MD03809,PET Scanner,2022-12-19,3,UltraMed,Model-150,USA,2971.3306893738336,9.115657645626912,2,1,1,Component software patch after detecting abnormal sound; functionality restored. log cleaned minor issue
MD00933,CT Scanner,2021-03-15,4,ScanPro,Model-300,Italy,7207.636887425017,3.139780672568005,4,0,1,Routine check completed; data lag observed during diagnostics. software reset log file cleared
